cla_id,bf_StudentID,bf_Name,bf_sex,bf_nation,bf_BornDate,cla_Name,bf_NativePlace,Bf_ResidenceType,bf_policy,cla_term,bf_zhusu,bf_leaveSchool,bf_qinshihao
913,14957,黄某某,女,汉族,,高二(13)IB,,城镇,共青团员,2018-2019-1,,,
913,14959,乐某某,女,汉族,2002,高二(13)IB,浙江省宁波市,城镇,共青团员,2018-2019-1,,,
913,14960,田某某,女,汉族,2002,高二(13)IB,宁海,城镇,共青团员,2018-2019-1,,,
913,14971,陈某某,女,汉族,2002,高二(13)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
913,14976,吴某某,女,汉族,2002,高二(13)IB,江苏丹阳,城镇,共青团员,2018-2019-1,,,
913,14978,张某某,女,汉族,2001,高二(13)IB,安徽,城镇,共青团员,2018-2019-1,,,
913,14979,杨某某,女,汉族,2002,高二(13)IB,鄞州,城镇,共青团员,2018-2019-1,,,
913,14981,毛某某,女,汉族,2001,高二(13)IB,宁波,城镇,共青团员,2018-2019-1,,,
913,14986,冯某某,女,汉族,2001,高二(13)IB,浙江宁海,城镇,共青团员,2018-2019-1,,,
913,14987,童某某,女,汉族,2002,高二(13)IB,浙江鄞州,城镇,共青团员,2018-2019-1,,,
913,14988,虞某某,女,汉族,2002,高二(13)IB,江苏省无锡市,城镇,共青团员,2018-2019-1,,,
913,14991,郑某某,女,汉族,2002,高二(13)IB,浙江奉化,城镇,共青团员,2018-2019-1,,,
913,14992,滕某某,女,汉族,2002,高二(13)IB,鄞州区,城镇,共青团员,2018-2019-1,,,
913,14994,王某某,女,汉族,2001,高二(13)IB,宁波,城镇,共青团员,2018-2019-1,,,
913,14996,陈某某,女,汉族,2001,高二(13)IB,浙江象山,城镇,共青团员,2018-2019-1,,,
913,14999,王某某,女,汉族,2001,高二(13)IB,宁海,城镇,共青团员,2018-2019-1,,,
913,15000,王某某,女,汉族,2002,高二(13)IB,宁波海曙,城镇,共青团员,2018-2019-1,,,
913,15009,高某某,女,汉族,,高二(13)IB,,城镇,共青团员,2018-2019-1,,,
914,14421,许某某,男,汉族,2000,高三(11)IB,浙江省天台县,城镇,共青团员,2018-2019-1,1,,501
914,14380,康某某,男,汉族,2001,高三(11)IB,宁波市北仑区,城镇,共青团员,2018-2019-1,,,
914,14391,党某某,男,汉族,2001,高三(11)IB,陕西渭南,城镇,共青团员,2018-2019-1,,,
914,14393,乐某某,男,汉族,2001,高三(11)IB,宁波,城镇,共青团员,2018-2019-1,,,
914,14398,翁某某,男,汉族,2000,高三(11)IB,浙江省宁波市,城镇,共青团员,2018-2019-1,,,
914,14407,葛某某,男,汉族,2001,高三(11)IB,象山县,城镇,共青团员,2018-2019-1,,,
914,14413,胡某某,男,汉族,2000,高三(11)IB,浙江省宁波市,城镇,共青团员,2018-2019-1,,,
914,14414,江某某,男,汉族,2001,高三(11)IB,浙江东阳,城镇,共青团员,2018-2019-1,,,
914,14415,王某某,男,汉族,2001,高三(11)IB,浙江省宁海县,城镇,共青团员,2018-2019-1,,,
914,14420,虞某某,男,汉族,2000,高三(11)IB,黄岩,城镇,共青团员,2018-2019-1,,,
914,14429,沈某某,男,汉族,2000,高三(11)IB,上海,城镇,一般,2018-2019-1,,,
914,14430,何某某,男,汉族,2000,高三(11)IB,浙江省奉化市,城镇,共青团员,2018-2019-1,,,
914,14431,杨某某,男,汉族,2001,高三(11)IB,台州,城镇,共青团员,2018-2019-1,,,
914,14432,王某某,男,汉族,2000,高三(11)IB,宁波市,城镇,共青团员,2018-2019-1,,,
914,14435,王某某,男,汉族,2001,高三(11)IB,浙江,城镇,共青团员,2018-2019-1,,,
914,14444,叶某某,男,汉族,2001,高三(11)IB,宁波,城镇,共青团员,2018-2019-1,,,
914,14448,张某某,男,汉族,2001,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,13012,张某某,女,汉族,,高三(11)IB,,城镇,共青团员,2018-2019-1,,,
914,14381,任某某,女,汉族,2001,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14382,周某某,女,汉族,2000,高三(11)IB,宁海,城镇,共青团员,2018-2019-1,,,
914,14383,徐某某,女,汉族,2001,高三(11)IB,浙江省象山县,城镇,共青团员,2018-2019-1,,,
914,14386,王某某,女,汉族,2000,高三(11)IB,宁波市江东区,城镇,共青团员,2018-2019-1,,,
914,14388,吕某某,女,汉族,2001,高三(11)IB,宁波,城镇,共青团员,2018-2019-1,,,
914,14389,杨某某,女,汉族,2000,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14390,马某某,女,汉族,2001,高三(11)IB,江苏宜兴,城镇,共青团员,2018-2019-1,,,
914,14397,杜某某,女,汉族,2001,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14399,陈某某,女,汉族,2000,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14402,石某某,女,汉族,2001,高三(11)IB,河北,城镇,共青团员,2018-2019-1,,,
914,14404,金某某,女,汉族,2001,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14406,李某某,女,汉族,2000,高三(11)IB,天津市,城镇,少先队员,2018-2019-1,,,
914,14418,苏某某,女,汉族,2000,高三(11)IB,宁波市,城镇,共青团员,2018-2019-1,,,
914,14424,范某某,女,汉族,2001,高三(11)IB,浙江省宁波市,城镇,共青团员,2018-2019-1,,,
914,14425,王某某,女,汉族,2001,高三(11)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
914,14436,曾某某,女,汉族,2000,高三(11)IB,浙江省江山市,城镇,共青团员,2018-2019-1,,,
914,14438,卢某某,女,汉族,2000,高三(11)IB,宁波,城镇,共青团员,2018-2019-1,,,
914,14439,赵某某,女,汉族,2000,高三(11)IB,浙江省舟山市,城镇,共青团员,2018-2019-1,,,
914,14244,徐某某,女,汉族,2001,高三(11)IB,浙江 宁波,城镇,共青团员,2018-2019-1,,1,
915,14403,顾某某,男,汉族,2000,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,1,,501
915,14434,郭某某,男,汉族,2001,高三(12)IB,浙江宁波,城镇,一般,2018-2019-1,1,,501
915,14408,张某某,男,汉族,2000,高三(12)IB,中国,城镇,共青团员,2018-2019-1,1,,508
915,14385,刘某某,男,汉族,2000,高三(12)IB,浙江宁波,城镇,少先队员,2018-2019-1,,,
915,14394,胡某某,男,汉族,2000,高三(12)IB,浙江省余姚市,城镇,共青团员,2018-2019-1,,,
915,14396,胡某某,男,汉族,2001,高三(12)IB,浙江宁波,城镇,一般,2018-2019-1,,,
915,14401,夏某某,男,汉族,2001,高三(12)IB,安徽六安,城镇,共青团员,2018-2019-1,,,
915,14405,赵某某,男,汉族,2001,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
915,14423,厉某某,男,汉族,2000,高三(12)IB,浙江,城镇,共青团员,2018-2019-1,,,
915,14426,陈某某,男,汉族,2000,高三(12)IB,宁波,城镇,共青团员,2018-2019-1,,,
915,14428,张某某,男,汉族,2001,高三(12)IB,浙江省宁波市,城镇,共青团员,2018-2019-1,,,
915,14433,韦某某,男,汉族,2001,高三(12)IB,浙江省东阳市,城镇,共青团员,2018-2019-1,,,
915,14440,沈某某,男,汉族,2000,高三(12)IB,宁波,城镇,共青团员,2018-2019-1,,,
915,14445,丁某某,男,汉族,2000,高三(12)IB,鄞州区,城镇,共青团员,2018-2019-1,,,
915,14447,王某某,男,汉族,2001,高三(12)IB,江西上饶信州,城镇,一般,2018-2019-1,,,
915,14409,刘某某,男,汉族,2000,高三(12)IB,江西省樟树市,城镇,共青团员,2018-2019-1,,1,
915,13991,张某某,女,汉族,2000,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
915,14006,袁某某,女,汉族,2001,高三(12)IB,宁波,城镇,共青团员,2018-2019-1,,,
915,14384,王某某,女,汉族,2001,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
915,14387,王某某,女,汉族,2001,高三(12)IB,江西临川,城镇,共青团员,2018-2019-1,,,
915,14392,李某某,女,汉族,2001,高三(12)IB,宁波,城镇,共青团员,2018-2019-1,,,
915,14395,袁某某,女,汉族,2001,高三(12)IB,象山,城镇,共青团员,2018-2019-1,,,
915,14400,黄某某,女,汉族,2001,高三(12)IB,浙江省慈溪市,城镇,共青团员,2018-2019-1,,,
915,14410,杨某某,女,汉族,2000,高三(12)IB,湖北,城镇,共青团员,2018-2019-1,,,
915,14411,茹某某,女,汉族,2000,高三(12)IB,浙江省慈溪市,城镇,共青团员,2018-2019-1,,,
915,14412,旷某某,女,汉族,2000,高三(12)IB,宁波慈溪,城镇,共青团员,2018-2019-1,,,
915,14416,王某某,女,汉族,2000,高三(12)IB,浙江宁波奉化,城镇,共青团员,2018-2019-1,,,
915,14417,江某某,女,汉族,2001,高三(12)IB,宁波北仑,城镇,共青团员,2018-2019-1,,,
915,14422,陈某某,女,汉族,2001,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
915,14427,杨某某,女,汉族,2000,高三(12)IB,东阳市,城镇,共青团员,2018-2019-1,,,
915,14437,陈某某,女,汉族,2001,高三(12)IB,浙江宁波,城镇,共青团员,2018-2019-1,,,
915,14441,周某某,女,汉族,2000,高三(12)IB,宁波市象山县,城镇,共青团员,2018-2019-1,,,
915,14442,乔某某,女,汉族,2001,高三(12)IB,山西,城镇,共青团员,2018-2019-1,,,
915,14443,朱某某,女,汉族,2000,高三(12)IB,慈溪,城镇,共青团员,2018-2019-1,,,
915,14446,金某某,女,汉族,2000,高三(12)IB,浙江岱山,城镇,共青团员,2018-2019-1,,,
916,14001,陈某某,男,汉族,2001,高三(02),慈溪,城镇,共青团员,2018-2019-1,1,,202
916,14344,余某某,男,汉族,2001,高三(02),汉,城镇,一般,2018-2019-1,1,,207
916,13965,卢某某,男,汉族,2000,高三(02),浙江温岭市,城镇,少先队员,2018-2019-1,1,,303
916,13949,韩某某,男,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,1,,306
916,14026,嵇某某,男,汉族,2001,高三(02),浙江宁波,城镇,共青团员,2018-2019-1,1,,306
916,13957,黄某某,男,汉族,2001,高三(02),浙江宁波,城镇,共青团员,2018-2019-1,,,
916,13972,杨某某,男,汉族,2001,高三(02),浙江,城镇,共青团员,2018-2019-1,,,
916,13977,柳某某,男,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,13980,刘某某,男,汉族,2000,高三(02),浙江临海,城镇,共青团员,2018-2019-1,,,
916,13983,裘某某,男,汉族,2000,高三(02),浙江奉化,城镇,共青团员,2018-2019-1,,,
916,14002,柴某某,男,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14035,孙某某,男,汉族,2001,高三(02),宁波市,城镇,共青团员,2018-2019-1,,,
916,14036,宋某某,男,汉族,2001,高三(02),江苏省高邮县,城镇,共青团员,2018-2019-1,,,
916,14040,刘某某,男,汉族,2001,高三(02),陕西省岐山县,城镇,共青团员,2018-2019-1,,,
916,14057,戴某某,男,汉族,2000,高三(02),宁波,城镇,一般,2018-2019-1,,,
916,14059,冯某某,男,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14073,刘某某,男,汉族,2001,高三(02),浙江岱山,城镇,共青团员,2018-2019-1,,,
916,14092,包某某,男,汉族,2001,高三(02),浙江宁波,城镇,共青团员,2018-2019-1,,,
916,14100,邵某某,男,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14110,杨某某,男,汉族,2000,高三(02),浙江省临海市,城镇,共青团员,2018-2019-1,,,
916,14114,舒某某,男,汉族,2001,高三(02),江西赣州,城镇,共青团员,2018-2019-1,,,
916,14133,李某某,男,汉族,2001,高三(02),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
916,14145,王某某,男,汉族,2000,高三(02),浙江舟山,城镇,共青团员,2018-2019-1,,,
916,14181,金某某,男,汉族,2001,高三(02),绍兴市上虞区,城镇,共青团员,2018-2019-1,,,
916,14302,黄某某,男,汉族,2001,高三(02),浙江省温州市,城镇,共青团员,2018-2019-1,,,
916,14371,赵某某,男,汉族,2000,高三(02),甘肃兰州,城镇,一般,2018-2019-1,,,
916,13956,陆某某,男,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,1,
916,13948,俞某某,女,汉族,2000,高三(02),汉族,城镇,共青团员,2018-2019-1,1,,407
916,13963,李某某,女,汉族,2001,高三(02),山东省青岛市,城镇,共青团员,2018-2019-1,1,,407
916,13955,俞某某,女,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,13959,傅某某,女,汉族,2001,高三(02),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
916,13966,刘某某,女,汉族,2001,高三(02),浙江奉化,城镇,共青团员,2018-2019-1,,,
916,13975,应某某,女,汉族,2001,高三(02),鄞州,城镇,共青团员,2018-2019-1,,,
916,14012,邬某某,女,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14020,徐某某,女,汉族,2001,高三(02),浙江宁波,城镇,一般,2018-2019-1,,,
916,14022,谢某某,女,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14033,龚某某,女,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14052,何某某,女,汉族,2001,高三(02),浙江省宁波市,城镇,一般,2018-2019-1,,,
916,14058,徐某某,女,汉族,2001,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
916,14098,朱某某,女,汉族,2001,高三(02),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
916,14128,陈某某,女,汉族,2000,高三(02),宁波,城镇,共青团员,2018-2019-1,,,
917,14097,毛某某,男,汉族,2001,高三(03),宁波海曙,城镇,共青团员,2018-2019-1,1,,202
917,14337,邹某某,男,汉族,2001,高三(03),江西省樟树市,城镇,共青团员,2018-2019-1,1,,202
917,14187,叶某某,男,汉族,2001,高三(03),浙江,城镇,共青团员,2018-2019-1,1,,204
917,14207,缪某某,男,汉族,2001,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,204
917,14210,朱某某,男,汉族,2001,高三(03),江西省,城镇,共青团员,2018-2019-1,1,,204
917,14327,王某某,男,汉族,2001,高三(03),安徽枞阳,城镇,共青团员,2018-2019-1,1,,302
917,14252,卢某某,男,汉族,2000,高三(03),浙江余姚,城镇,共青团员,2018-2019-1,1,,303
917,13968,江某某,男,汉族,2000,高三(03),浙江省奉化市,城镇,共青团员,2018-2019-1,,,
917,14095,鲁某某,男,汉族,2000,高三(03),湖北汉川,城镇,共青团员,2018-2019-1,,,
917,14106,袁某某,男,汉族,2001,高三(03),江苏仪征,城镇,共青团员,2018-2019-1,,,
917,14123,汤某某,男,汉族,2001,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14159,金某某,男,汉族,2001,高三(03),东阳,城镇,共青团员,2018-2019-1,,,
917,14168,梁某某,男,汉族,2000,高三(03),浙江象山,城镇,共青团员,2018-2019-1,,,
917,14174,程某某,男,汉族,2001,高三(03),浙江象山,城镇,共青团员,2018-2019-1,,,
917,14183,王某某,男,汉族,2001,高三(03),安徽阜阳,城镇,共青团员,2018-2019-1,,,
917,14267,戚某某,男,汉族,2000,高三(03),浙江省余姚市,城镇,一般,2018-2019-1,,,
917,14288,李某某,男,汉族,2001,高三(03),浙江省,城镇,共青团员,2018-2019-1,,,
917,14295,徐某某,男,汉族,2001,高三(03),浙江宁波,城镇,共青团员,2018-2019-1,,,
917,14305,姚某某,男,汉族,2001,高三(03),象山,城镇,共青团员,2018-2019-1,,,
917,14315,施某某,男,汉族,2000,高三(03),浙江宁波,城镇,共青团员,2018-2019-1,,,
917,14453,朱某某,男,汉族,2001,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,1,
917,14249,金某某,女,汉族,2001,高三(03),浙江,城镇,共青团员,2018-2019-1,1,,403
917,14130,余某某,女,汉族,2000,高三(03),宁波,城镇,共青团员,2018-2019-1,1,,407
917,14321,南某某,女,汉族,2001,高三(03),山西芮城,城镇,共青团员,2018-2019-1,1,,504
917,14053,姜某某,女,汉族,2000,高三(03),余姚,城镇,共青团员,2018-2019-1,,,
917,14054,唐某某,女,汉族,2001,高三(03),宁波,城镇,共青团员,2018-2019-1,,,
917,14066,竺某某,女,汉族,2000,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14068,黄某某,女,汉族,2000,高三(03),浙江省象山县,城镇,共青团员,2018-2019-1,,,
917,14082,胡某某,女,汉族,2001,高三(03),浙江宁波,城镇,共青团员,2018-2019-1,,,
917,14112,何某某,女,汉族,2001,高三(03),宁波,城镇,共青团员,2018-2019-1,,,
917,14156,林某某,女,汉族,2000,高三(03),浙江奉化,城镇,共青团员,2018-2019-1,,,
917,14179,汪某某,女,汉族,2001,高三(03),安徽黄山,城镇,共青团员,2018-2019-1,,,
917,14202,陈某某,女,汉族,2001,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14209,刘某某,女,汉族,2001,高三(03),浙江淳安,城镇,共青团员,2018-2019-1,,,
917,14246,陈某某,女,汉族,2000,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14247,戴某某,女,汉族,2001,高三(03),浙江宁波,城镇,共青团员,2018-2019-1,,,
917,14257,潘某某,女,汉族,2001,高三(03),象山,城镇,共青团员,2018-2019-1,,,
917,14259,汪某某,女,汉族,2000,高三(03),浙江临海,城镇,共青团员,2018-2019-1,,,
917,14260,丁某某,女,汉族,2001,高三(03),浙江省奉化市,城镇,共青团员,2018-2019-1,,,
917,14287,俞某某,女,汉族,2001,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14290,陆某某,女,汉族,2000,高三(03),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
917,14339,范某某,女,汉族,2001,高三(03),浙江省宁海县,城镇,共青团员,2018-2019-1,,,
918,14234,王某某,男,汉族,2000,高三(04),宁波镇海,城镇,共青团员,2018-2019-1,1,,205
918,14352,蒋某某,男,汉族,2001,高三(04),湖南省永州市,城镇,共青团员,2018-2019-1,1,,205
918,14279,赵某某,男,汉族,2001,高三(04),河北蔚县,城镇,共青团员,2018-2019-1,1,,304
918,14099,李某某,男,汉族,2000,高三(04),浙江宁波,城镇,共青团员,2018-2019-1,1,,305
918,14208,方某某,男,汉族,2001,高三(04),浙江省余姚,城镇,共青团员,2018-2019-1,1,,305
918,13970,赵某某,男,汉族,2001,高三(04),江苏省吴江市,城镇,共青团员,2018-2019-1,,,
918,13986,黎某某,男,汉族,2001,高三(04),浙江省象山县,城镇,共青团员,2018-2019-1,,,
918,14016,金某某,男,汉族,,高三(04),,城镇,共青团员,2018-2019-1,,,
918,14075,张某某,男,汉族,2000,高三(04),浙江省鄞县,城镇,共青团员,2018-2019-1,,,
918,14084,张某某,男,汉族,2000,高三(04),浙江省慈溪市,城镇,共青团员,2018-2019-1,,,
918,14091,冯某某,男,汉族,2000,高三(04),浙江宁波,城镇,共青团员,2018-2019-1,,,
918,14103,张某某,男,汉族,2001,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14107,叶某某,男,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14126,皮某某,男,汉族,2001,高三(04),江西省丰城市,城镇,共青团员,2018-2019-1,,,
918,14157,陈某某,男,汉族,2001,高三(04),浙江宁波,城镇,共青团员,2018-2019-1,,,
918,14191,张某某,男,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14236,范某某,男,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14270,姚某某,男,汉族,2000,高三(04),江西省九江市,城镇,共青团员,2018-2019-1,,,
918,14278,张某某,男,汉族,2001,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14293,王某某,男,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14296,许某某,男,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14301,何某某,男,汉族,2000,高三(04),中国浙江省宁,城镇,共青团员,2018-2019-1,,,
918,14307,李某某,男,汉族,2000,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14310,周某某,男,汉族,2001,高三(04),宁波市,城镇,共青团员,2018-2019-1,,,
918,14349,杨某某,男,汉族,2000,高三(04),湖北省黄梅县,城镇,共青团员,2018-2019-1,,,
918,14356,曹某某,男,汉族,2000,高三(04),浙江宁波,城镇,共青团员,2018-2019-1,,,
918,14045,张某某,女,汉族,2001,高三(04),浙江省奉化市,城镇,共青团员,2018-2019-1,1,,403
918,14364,钟某某,女,汉族,2001,高三(04),湖南株洲,城镇,共青团员,2018-2019-1,1,,403
918,14122,陈某某,女,汉族,2000,高三(04),浙江舟山,城镇,共青团员,2018-2019-1,1,,406
918,13993,徐某某,女,汉族,2000,高三(04),慈溪,城镇,共青团员,2018-2019-1,1,,503
918,14240,张某某,女,汉族,2001,高三(04),浙江鄞州,城镇,共青团员,2018-2019-1,1,,503
918,13953,沈某某,女,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,13988,陈某某,女,汉族,2001,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14064,温某某,女,汉族,2000,高三(04),黑龙江省伊春,城镇,共青团员,2018-2019-1,,,
918,14069,蒋某某,女,汉族,2001,高三(04),浙江省鄞州区,城镇,共青团员,2018-2019-1,,,
918,14223,邵某某,女,汉族,2000,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14232,周某某,女,汉族,2001,高三(04),浙江宁波,城镇,共青团员,2018-2019-1,,,
918,14266,陆某某,女,汉族,2001,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14276,周某某,女,满族,2001,高三(04),辽宁,城镇,共青团员,2018-2019-1,,,
918,14286,裘某某,女,汉族,2000,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14299,谢某某,女,汉族,2001,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
918,14319,胡某某,女,汉族,2001,高三(04),浙江慈溪,城镇,共青团员,2018-2019-1,,,
918,14320,朱某某,女,汉族,2000,高三(04),宁波,城镇,共青团员,2018-2019-1,,,
918,14368,余某某,女,汉族,2000,高三(04),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
919,14200,王某某,男,汉族,2001,高三(07),浙江省余姚市,城镇,共青团员,2018-2019-1,1,,205
919,14342,郑某某,男,汉族,2000,高三(07),浙江舟山,城镇,共青团员,2018-2019-1,1,,302
919,14177,王某某,男,汉族,2001,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,304
919,14139,敖某某,男,汉族,2001,高三(07),江西省萍乡市,城镇,共青团员,2018-2019-1,1,,307
919,14211,张某某,男,汉族,2000,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,307
919,14014,王某某,男,汉族,2000,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14067,程某某,男,汉族,2001,高三(07),鄞州,城镇,共青团员,2018-2019-1,,,
919,14079,殷某某,男,汉族,2001,高三(07),山东省微山县,城镇,共青团员,2018-2019-1,,,
919,14132,岑某某,男,汉族,2001,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14136,万某某,男,汉族,2000,高三(07),浙江省余姚市,城镇,共青团员,2018-2019-1,,,
919,14153,胡某某,男,汉族,2001,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
919,14178,戴某某,男,汉族,2001,高三(07),鄞州,城镇,共青团员,2018-2019-1,,,
919,14222,杨某某,男,汉族,2001,高三(07),浙江 瑞安,城镇,共青团员,2018-2019-1,,,
919,14245,邵某某,男,汉族,2001,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14253,林某某,男,汉族,2001,高三(07),浙江省文成县,城镇,共青团员,2018-2019-1,,,
919,14258,洪某某,男,汉族,2000,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
919,14281,郭某某,男,汉族,2001,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
919,14291,谢某某,男,汉族,2000,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
919,14297,张某某,男,汉族,2000,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14313,陈某某,男,汉族,2001,高三(07),浙江宁海,城镇,共青团员,2018-2019-1,,,
919,14324,陈某某,男,汉族,2000,高三(07),浙江省天台县,城镇,共青团员,2018-2019-1,,,
919,14347,李某某,男,汉族,2001,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
919,14135,林某某,女,汉族,2001,高三(07),台州,城镇,共青团员,2018-2019-1,1,,404
919,14011,任某某,女,汉族,2000,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,1,,505
919,14044,张某某,女,汉族,,高三(07),浙江省宁海县,城镇,共青团员,2018-2019-1,1,,505
919,14362,周某某,女,汉族,2001,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,505
919,13971,周某某,女,汉族,2000,高三(07),浙江象山,城镇,共青团员,2018-2019-1,,,
919,14007,黄某某,女,汉族,2001,高三(07),,城镇,共青团员,2018-2019-1,,,
919,14013,严某某,女,汉族,2000,高三(07),浙江宁海,城镇,共青团员,2018-2019-1,,,
919,14043,许某某,女,汉族,2001,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
919,14051,孙某某,女,汉族,2001,高三(07),浙江奉化,城镇,共青团员,2018-2019-1,,,
919,14061,王某某,女,汉族,2000,高三(07),浙江象山,城镇,共青团员,2018-2019-1,,,
919,14090,施某某,女,汉族,2000,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
919,14125,李某某,女,汉族,2000,高三(07),湖南,城镇,共青团员,2018-2019-1,,,
919,14144,谢某某,女,汉族,2001,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14184,胡某某,女,汉族,2001,高三(07),湖北云梦,城镇,共青团员,2018-2019-1,,,
919,14206,杨某某,女,汉族,2000,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
919,14251,曾某某,女,汉族,2000,高三(07),湖南洞口,城镇,共青团员,2018-2019-1,,,
919,14326,徐某某,女,汉族,2001,高三(07),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
919,14348,金某某,女,汉族,2001,高三(07),宁波,城镇,共青团员,2018-2019-1,,,
919,14361,董某某,女,汉族,2000,高三(07),浙江三门,城镇,共青团员,2018-2019-1,,,
919,14373,贝某某,女,汉族,2001,高三(07),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14219,符某某,男,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,1,,202
920,14018,虞某某,男,汉族,2000,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,301
920,14170,柴某某,男,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,1,,301
920,14304,刘某某,男,汉族,2000,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,303
920,14195,师某某,男,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,1,,307
920,14009,王某某,男,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14060,张某某,男,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14109,罗某某,男,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14120,慎某某,男,汉族,2001,高三(08),浙江诸暨,城镇,共青团员,2018-2019-1,,,
920,14124,陈某某,男,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14193,金某某,男,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
